session_id,user_id,post_id,creator_id,referrer_platform,utm_source,utm_medium,utm_campaign,utm_content,landing_page,session_start_ts,device,country,city,ip_anonymized,pageviews,bounce,time_on_site_sec,clicked_signup,gclid
SAV8OBFDA,U8S4B8ZOH,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/,2025-07-26 02:01:28,Android,GB,Dublin,192.0.2.212,3,False,60,True,
SOGA0916P,U12H13OJ5,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/features/tap-to-pay,2025-07-26 11:15:03,iOS,GB,Birmingham,192.0.2.24,1,False,55,False,
SHSTFMNAP,UQYZ1OT50,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/blog/creator-stories,2025-07-25 15:00:46,iOS,GB,Glasgow,192.0.2.196,1,False,70,False,
S7E7LDWJD,U342EK686,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/blog/creator-stories,2025-07-26T09:26:17.865364+00:00Z,iOS,GB,Madrid,192.0.2.34,1,True,10,False,
SEE8GEBI9,U9P6KOWC0,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/signup,2025-07-27 07:40:03,Desktop,IE,Birmingham,192.0.2.178,1,False,32,False,
SQAA7XVSJ,U84B26Q3D,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/pricing,2025-07-25T23:49:02.131360+00:00Z,iOS,GB,London,192.0.2.75,1,False,42,False,
S93GN3Y8L,USGNY760F,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/signup,2025-07-26 22:10:12,iOS,GB,London,192.0.2.33,2,False,85,True,
SAE0Y6Q0Z,UK9PGM8BB,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/signup,2025-07-25 13:32:54,iOS,GB,Glasgow,192.0.2.41,1,True,0,False,
SBQLIA6KK,UWP4TBLQI,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/signup,1753524032958,Android,United Kingdom,Birmingham,192.0.2.199,4,False,15,False,
SO8NYQLA9,U0RD7UJ3N,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/features/tap-to-pay,2025-07-26 02:29:55,iOS,GB,Manchester,192.0.2.40,1,False,17,False,
SUXLD06DC,UQT6VXQQU,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/blog/creator-stories,2025-07-26 17:04:44,iOS,GB,Manchester,192.0.2.227,2,False,19,False,
SASDRA2S5,UMHDRFGEQ,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/blog/creator-stories,2025-07-27T05:05:27.140942+00:00Z,iOS,IE,Dublin,192.0.2.88,2,False,48,False,
SD1DYPR00,U5HCUVTDV,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/,2025-07-25 10:09:35,iOS,GB,Madrid,192.0.2.95,1,False,79,False,
ST4CV4FAJ,UQ43XV2T3,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/signup,2025-07-27 07:01:05,iOS,GB,Leeds,192.0.2.147,3,False,61,False,GXXCNUO6RX4
SK0TDSPQD,U0X03X6OA,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/signup,2025-07-26T12:00:01.121456+00:00Z,iOS,United Kingdom,Glasgow,192.0.2.247,2,False,6,False,
SMGFOPNNF,UTNAG1Q14,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/pricing,2025-07-26T10:07:38.910425+00:00Z,Android,GB,Manchester,192.0.2.141,4,False,59,False,
SL3MIO98D,UTYD6XJJZ,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/,2025-07-26 15:28:55,iOS,GB,Glasgow,192.0.2.197,2,False,23,False,
SKO2NH77L,UO5FIRB4T,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/features/tap-to-pay,2025-07-26 05:02:52,Android,GB,Glasgow,192.0.2.211,2,False,62,False,
SEECO76SO,UPONVI7BL,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/,27/07/2025 04:41,Desktop,GB,Dublin,192.0.2.15,1,True,3,False,
SHMA3SI3S,UWQZJD6Y1,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/features/tap-to-pay,2025-07-27 00:43:53,iOS,GB,Leeds,192.0.2.89,2,False,3,False,
SVJKL1LCQ,U89ODKU4C,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/signup,2025-07-26 01:50:43,iOS,GB,Dublin,192.0.2.129,2,False,45,False,
S4WBBDKM1,U5EMDE6LU,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/features/tap-to-pay,2025-07-25 18:52:57,iOS,IE,Manchester,192.0.2.233,3,False,37,False,
SK0MV638U,UMPXK94WC,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/signup,2025-07-26 05:00:37,iOS,GB,Madrid,192.0.2.233,1,False,83,True,
S6Y4TG0E2,U7LKD9O05,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/features/tap-to-pay,27/07/2025 08:25,Desktop,GB,Manchester,192.0.2.94,3,False,95,False,
SXMRDDBB3,UYZVGU650,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/features/tap-to-pay,2025-07-26T16:11:58.160691+00:00Z,iOS,United Kingdom,London,192.0.2.24,2,False,2,False,
SX4HH4VLS,U7AZBNZZA,PDUW0YAAZ,C003,tiktok,tiktok,ugc,growth,PDUW0YAAZ,/signup,2025-07-25 14:01:28,iOS,GB,London,192.0.2.158,1,False,43,False,GS8P02KI1D7
ST3CSQR1Y,URO8M0H1M,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-29 12:50:28,iOS,GB,Manchester,192.0.2.75,1,False,49,False,GSX0HA15EGE
SXGDADYXK,U02ZLU8YA,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-29T05:19:40.966372+00:00Z,iOS,United Kingdom,London,192.0.2.242,1,False,43,True,GGFZETYF1JB
S1L7YXXBI,UYJOTAQUA,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-29 17:36:23,Android,GB,Birmingham,192.0.2.39,2,False,32,False,
S6YXX9H23,UJXY39G1I,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/,2025-07-28 00:16:34,iOS,GB,Manchester,192.0.2.12,1,True,2,False,
SNBZ72EWR,URUQVET1K,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-28 18:04:13,iOS,GB,Leeds,192.0.2.7,1,False,80,False,
SOW65BG1G,UX4CBO1DD,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,1753780979718,iOS,IE,Glasgow,192.0.2.26,1,True,8,False,
S2ZW34CUA,U15KPXQNV,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-28T01:13:10.071527+00:00Z,Android,GB,Madrid,192.0.2.4,2,False,54,False,
S6TIENM4F,UQMVUQJ4Y,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/features/tap-to-pay,2025-07-29T15:59:39.948867+00:00Z,Android,GB,Birmingham,192.0.2.29,1,True,4,False,
SNBG6ISCK,UB1P96OC1,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-29T05:00:33.630374+00:00Z,iOS,GB,Birmingham,192.0.2.28,2,False,53,True,
SYGX2EJZW,UJ0W8J6FA,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-29 17:20:57,iOS,GB,Leeds,192.0.2.52,1,False,30,False,
SR1Q923KR,UWQ42JDKD,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-29 14:34:57,iOS,GB,Birmingham,192.0.2.57,1,False,81,False,
SZOQXFAOC,U66JUQOG9,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/,2025-07-28T07:23:12.538737+00:00Z,iOS,GB,Dublin,192.0.2.130,1,False,95,False,
S3SIZ8T8D,U5EVFTKSE,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/,2025-07-29 03:15:40,Android,ES,Manchester,192.0.2.150,2,False,58,False,
SRDJJ4NIX,UR3TRHO0L,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-29T10:27:09.754175+00:00Z,iOS,IE,Birmingham,192.0.2.142,2,False,4,False,
SWLG480Q5,UE4APZUHS,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-27 23:08:02,Android,GB,Glasgow,192.0.2.208,1,False,44,False,
S2WTQUTTN,UEZO6N21S,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/features/tap-to-pay,2025-07-29 12:16:53,Android,GB,London,192.0.2.253,2,False,6,False,
S6ST28PS9,UU18Y6B5D,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-28T16:03:23.232314+00:00Z,iOS,GB,Madrid,192.0.2.227,3,False,34,True,
ST03S7DQ8,U1RDDH0VL,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-28 22:08:00,Desktop,GB,Birmingham,192.0.2.176,1,False,42,False,
SC6XIE7CU,UPPJ4ABTP,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-28 01:04:59,iOS,IE,Glasgow,192.0.2.202,2,False,91,True,
SAWAM6RB9,UW5MG3Y0C,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/features/tap-to-pay,2025-07-28 12:59:13,iOS,GB,London,192.0.2.71,3,False,17,False,
S1LB2Z4YU,UUBYIB18W,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/,2025-07-28T16:39:24.849230+00:00Z,iOS,IE,Glasgow,192.0.2.190,1,False,32,True,
SFQ4F140J,USYXYTRNE,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/,2025-07-28 02:52:33,Android,United Kingdom,Manchester,192.0.2.219,1,False,42,False,
SOU2UZLBR,U53JKV7GB,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/features/tap-to-pay,29/07/2025 09:59,Android,GB,London,192.0.2.225,1,False,20,False,
S2YWHE8DO,UXS0FHZVS,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-28T12:01:01.853063+00:00Z,Android,ES,Dublin,192.0.2.23,1,False,54,False,
SCENGBV3J,UFB5WRWOH,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,28/07/2025 20:04,iOS,GB,Madrid,192.0.2.165,3,False,0,False,
SPDM9L7KU,UMU7G1T5A,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/,2025-07-29T07:06:18.260990+00:00Z,iOS,GB,London,192.0.2.90,1,False,43,False,
SESDJ7PBI,US1B7WYXM,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/,2025-07-28T14:30:37.350497+00:00Z,iOS,GB,Dublin,192.0.2.229,3,False,24,False,
SLSIIVKWJ,UZX9XCKZR,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-28 20:17:28,iOS,GB,London,192.0.2.212,1,False,48,False,
SHQA9SI2E,U488BAJHM,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-29 10:14:50,iOS,ES,Madrid,192.0.2.233,1,False,35,False,
SOZJPYYE1,UW4RWLIRC,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/blog/creator-stories,1753726692925,iOS,GB,Dublin,192.0.2.232,2,False,70,False,
SXZX3ND3U,UYGAQQNYF,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-28T21:14:58.921066+00:00Z,Android,GB,Birmingham,192.0.2.111,3,False,78,True,
SJH623M1T,UHEOWGGVC,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/blog/creator-stories,28/07/2025 08:54,Android,GB,Birmingham,192.0.2.28,2,False,72,False,
SP4PR0D1B,U0WIWWB86,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-27 22:29:49,iOS,United Kingdom,Birmingham,192.0.2.24,2,False,35,False,
SVY16HQNV,UMQAOSBRD,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/pricing,2025-07-27 20:05:48,iOS,GB,Manchester,192.0.2.61,1,False,64,False,
SK8P32HYY,U04KG8EYG,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-29 00:48:01,iOS,IE,Glasgow,192.0.2.252,1,False,15,False,
SK90XUZ7B,UFDPVORDL,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-28T13:44:13.370917+00:00Z,Android,GB,London,192.0.2.92,2,False,11,False,
S58G4GWSH,UGZYRIWSP,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-28 11:41:20,Android,GB,Glasgow,192.0.2.244,1,False,56,False,
SDNPRGWU0,UCK9HG9OC,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/pricing,2025-07-28 23:09:19,Android,IE,Birmingham,192.0.2.223,1,False,49,False,
S5GYYLGT2,U87D6ZHNF,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-28T23:29:16.815502+00:00Z,iOS,GB,Madrid,192.0.2.117,2,False,44,False,
S5PGUMPU4,UXAJ1WIB5,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/pricing,2025-07-28 00:17:16,Android,GB,London,192.0.2.89,3,False,0,False,
S99QBNDIW,U94HGDXSO,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/features/tap-to-pay,29/07/2025 00:11,iOS,GB,Dublin,192.0.2.42,2,False,21,False,
SG5ALOT1C,UIYF948Z4,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/features/tap-to-pay,2025-07-29 00:55:39,iOS,GB,Manchester,192.0.2.19,2,False,49,True,
SJBOHE5BJ,UQFJV8RBA,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-29T13:51:42.154013+00:00Z,Android,GB,Glasgow,192.0.2.1,1,False,17,False,
SZ3F8QQDQ,U4NNTNVFN,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/blog/creator-stories,2025-07-29T07:23:38.446654+00:00Z,Android,GB,Leeds,192.0.2.102,1,False,37,False,
S4WQV5HVZ,UU800B62S,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-28 08:01:45,Android,IE,London,192.0.2.39,2,False,12,False,
S19P9J6RM,URZ4IPQLD,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/features/tap-to-pay,2025-07-29 10:13:24,iOS,GB,Birmingham,192.0.2.159,1,False,33,False,
S1KLMB8K2,UG96XSRPP,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,28/07/2025 10:17,iOS,United Kingdom,Manchester,192.0.2.112,3,False,21,False,
SY0EFYCIB,UAWONKI05,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/signup,2025-07-28 04:08:11,iOS,GB,Madrid,192.0.2.67,1,False,40,True,
S58YO22HH,UC3UY2RDV,P9UOEF1DD,C003,instagram reels,instagramreels,ugc,growth,P9UOEF1DD,/features/tap-to-pay,1753708774911,iOS,GB,Manchester,192.0.2.92,2,False,28,False,
S36NO1OW2,UJ0NU3214,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-30 07:38:40,iOS,GB,Leeds,192.0.2.71,1,False,83,False,
SZPZPASJ7,UQ6JWABCJ,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/features/tap-to-pay,30/07/2025 19:52,iOS,GB,Leeds,192.0.2.134,3,False,26,False,GJU9298EYJ3
SP644GT2H,UFO3DU8F6,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-30 05:37:24,iOS,GB,London,192.0.2.36,1,False,16,False,
S5OSBW1UN,UB4YKCY9Y,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-29T21:27:48.141002+00:00Z,iOS,GB,Madrid,192.0.2.159,1,False,126,False,
SBRUWGENK,UMCNH2ZZ5,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,29/07/2025 12:41,iOS,GB,London,192.0.2.178,1,False,33,False,
S4XQLV5OW,UR3CLKBW9,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/features/tap-to-pay,1753845948215,Android,United Kingdom,London,192.0.2.135,1,True,7,False,
SR55OQV1A,UOYPGLTCH,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/features/tap-to-pay,2025-07-30 12:39:05,Android,GB,Madrid,192.0.2.98,1,False,96,False,
SKO8SUCE7,UU37SCYQ5,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/,2025-07-30T00:58:36.833748+00:00Z,Desktop,GB,Leeds,192.0.2.205,1,False,27,False,G9A0G6H7HT2
SOQ6D4FBS,UAKKXTJ11,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/pricing,2025-07-29 16:04:31,Android,GB,Leeds,192.0.2.201,2,False,17,False,
SBNMZ58GQ,UYJ1HHOO5,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/features/tap-to-pay,30/07/2025 06:25,Android,GB,Manchester,192.0.2.236,1,False,17,False,
SSL9ARHGC,UZ2R1DC66,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-29 21:25:21,iOS,ES,Dublin,192.0.2.19,1,True,3,False,
SLDKT3YB9,UXL8XAYCB,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-30T23:49:54.672702+00:00Z,Android,GB,London,192.0.2.230,1,False,57,False,
SZGSXI429,UATRGHXZB,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/features/tap-to-pay,2025-07-29T20:40:00.745112+00:00Z,iOS,GB,Madrid,192.0.2.125,1,False,44,False,
S5JCE1E1P,UI8REDXFV,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/,2025-07-29 13:09:47,Android,IE,Manchester,192.0.2.131,1,False,30,False,
S83JDRGV4,UVNDOUYVS,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,31/07/2025 08:53,iOS,GB,London,192.0.2.1,4,False,58,True,GUP8I2V56QV
S4M2WIXJ0,UROBSOQDM,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-30 18:16:03,Desktop,GB,Madrid,192.0.2.191,1,False,39,False,
S2G47KUNN,UN7AT73PE,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-29T15:29:55.956942+00:00Z,iOS,GB,Dublin,192.0.2.200,3,False,16,False,
SJYY8XZYV,UREJ6F4DU,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/features/tap-to-pay,2025-07-30T00:59:01.674925+00:00Z,Android,GB,London,192.0.2.80,2,False,7,False,
S7AUXSZEH,UKVBJPTFX,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-29T14:31:18.262917+00:00Z,Android,GB,Madrid,192.0.2.39,3,False,64,False,G2XYZ2N8SAB
SMGU43GIC,UV87BKHUZ,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-31T08:35:09.498332+00:00Z,Android,GB,Leeds,192.0.2.89,1,False,26,False,
SGW4RQZMZ,UY16KXW8E,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-30 13:10:26,iOS,GB,London,192.0.2.161,1,True,69,False,G3G2PPTOEED
SQZS29YVS,UDZ2CGHFG,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-30 03:17:23,Android,GB,Madrid,192.0.2.58,1,False,21,False,
SY7NYP7TX,UI9AO1W3V,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/features/tap-to-pay,2025-07-30 18:00:09,Android,United Kingdom,Birmingham,192.0.2.45,2,False,40,False,
SHXABQG3R,UUND56DNG,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/features/tap-to-pay,2025-07-30 00:05:31,Android,GB,Birmingham,192.0.2.235,2,False,29,False,
SMAQMV34N,UZS5HF25M,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,30/07/2025 04:21,iOS,United Kingdom,Glasgow,192.0.2.243,1,False,26,False,
S2O1OV8P6,UJ1AOGJFG,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-30T06:52:25.807642+00:00Z,iOS,United Kingdom,London,192.0.2.251,3,False,57,True,
S7SE0QWDV,U7IQ26HNY,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,31/07/2025 08:22,iOS,GB,Glasgow,192.0.2.86,1,False,22,False,
SWVI59MJA,UC22QQ9L1,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/pricing,1753915724804,iOS,GB,Leeds,192.0.2.106,1,False,16,False,
S9O8H5JW1,U9CDP7RYR,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/,2025-07-30 03:39:54,Android,ES,Manchester,192.0.2.82,3,False,47,True,G978E9O838L
S1KVU48HK,U2CHFOBFB,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-31 00:36:55,Android,ES,Manchester,192.0.2.169,2,False,139,True,
SNUCQJ5G3,U6A1HE9J8,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-30T19:54:54.363325+00:00Z,iOS,GB,London,192.0.2.111,3,False,28,True,
SLCSG0CJE,UDB9T0STN,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/features/tap-to-pay,2025-07-29 10:47:45,Android,GB,Manchester,192.0.2.223,1,False,53,False,GWN4LELVW1D
SU5H4V28F,UCDK7SOX9,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-30 23:07:36,Android,GB,Dublin,192.0.2.254,2,False,14,False,
S6NMR6TBG,US49VGT8Y,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,30/07/2025 16:23,iOS,IE,Birmingham,192.0.2.4,1,False,24,False,
SXHDNF7HM,UEEAVBDMD,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/features/tap-to-pay,2025-07-30 01:55:27,Android,GB,Madrid,192.0.2.232,3,False,39,True,
SP167JMDK,UX07D3818,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/features/tap-to-pay,2025-07-31 07:50:59,iOS,GB,London,192.0.2.1,1,False,83,True,
S2RO1MBYM,UI6XFO7TA,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/features/tap-to-pay,2025-07-29 15:34:05,iOS,GB,Leeds,192.0.2.193,2,False,43,False,
SU47S3DQP,UR1A31M3M,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-30 09:02:59,Android,GB,Birmingham,192.0.2.71,2,False,16,False,
ST3B5XIVQ,UPN6YCAZV,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/features/tap-to-pay,2025-07-31T09:07:04.357572+00:00Z,iOS,GB,Leeds,192.0.2.125,1,False,104,True,
S2ASJI5GN,UV87I9DRK,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-30T12:07:55.135425+00:00Z,iOS,GB,Manchester,192.0.2.183,4,False,14,False,
S4W5KG1ZY,UAVMMGN1Q,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/pricing,1753827680302,Android,GB,Dublin,192.0.2.193,1,False,23,False,
S6W1895CS,UZPLVJ5C1,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-30 01:20:08,iOS,IE,Leeds,192.0.2.92,1,False,12,False,
S82VK4O35,UDBH6VFLQ,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/,1753784966301,Android,IE,Manchester,192.0.2.97,2,False,84,False,
S319XGUEH,UWCK636RD,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-30 06:29:12,iOS,United Kingdom,London,192.0.2.248,1,True,4,False,
SXZRGAA7C,UHJBO4H1S,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/features/tap-to-pay,2025-07-29 13:47:17,Android,GB,Leeds,192.0.2.26,2,False,54,False,
SI3E0ONEN,U5CZTB7PD,PGJD6UMQN,C003,YouTube Shorts,YouTubeShorts,ugc,growth,PGJD6UMQN,/signup,2025-07-29 09:57:48,Android,ES,Madrid,192.0.2.14,1,False,23,False,
